Station_ID,Station_Name,PS_Code,Department_Code,Type,Longitude,Latitude
1.0,Cowlbazar PS,PS - 01,164450334,Police Station - Karnataka,76.9029290003413,15.1377060002966
2.0,Bruceept PS,PS - 02,164450333,Police Station - Karnataka,76.926339999684,15.1381910002788
3.0,Gandhinagar PS,PS - 03,164450335,Police Station - Karnataka,76.9310599996091,15.1453570003326
4.0,Moka PS,PS - 04,164450342,Police Station - Karnataka,77.0592210003737,15.2415620004472
5.0,P.D. Halli PS,PS - 05,164450339,Police Station - Karnataka,77.0521400001877,15.1431280002221
6.0,Siruguppa PS,PS - 06,164450347,Police Station - Karnataka,76.8997300001426,15.6383359999
7.0,Hatcholli PS,PS - 07,164450348,Police Station - Karnataka,76.9873140001969,15.7909469995702
8.0,Tekkalkota PS,PS - 08,164450344,Police Station - Karnataka,76.8809819995407,15.5376800002708
9.0,Sirigeri PS,PS - 09,164450346,Police Station - Karnataka,76.8388910003465,15.4412980001563
10.0,Kurugodu PS,PS - 10,164450343,Police Station - Karnataka,76.8353150001382,15.3442250003186
11.0,Kuduthini PS,PS - 11,164451893,Police Station - Karnataka,76.7624249995869,15.209600000279
12.0,Hospet Town PS,PS - 12,169860351,Police Station - Karnataka,76.3884730002556,15.2739760001909
13.0,Chittavadagi PS,PS - 13,169860361,Police Station - Karnataka,76.3884730002258,15.1259780002526
14.0,Hospet Rural PS,PS - 14,169860356,Police Station - Karnataka,76.3873469999333,15.2748960003868
15.0,Kampli PS,PS - 15,164450357,Police Station - Karnataka,76.5991309997471,15.4061029998115
16.0,Kamalapur PS,PS - 16,169860360,Police Station - Karnataka,76.478884000259,15.3029210002127
17.0,Hagaribommanahalli PS,PS - 17,169861505,Police Station - Karnataka,76.209130999782,15.0535769998729
18.0,TB Halli PS,PS - 18,169861506,Police Station - Karnataka,76.1506500003324,15.1647319998623
19.0,Hadagali PS,PS - 19,169861507,Police Station - Karnataka,75.9357679997858,15.0184379998042
20.0,Hirehadagali PS,PS - 20,169861509,Police Station - Karnataka,75.8313969997665,14.9282249999518
21.0,Itagi PS,PS - 21,169861508,Police Station - Karnataka,76.0924009996279,14.9527650003999
22.0,Sandur PS,PS - 22,164450366,Police Station - Karnataka,76.5437170004188,15.0834649996859
23.0,Thoranagal PS,PS - 23,164450364,Police Station - Karnataka,76.6720560505915,15.1927131250549
24.0,Gadiganur PS,PS - 24,164450362,Police Station - Karnataka,76.5887689997062,15.2263190003763
25.0,Marriyammanahalli PS,PS - 25,169860365,Police Station - Karnataka,76.3513530002323,15.1520610002332
26.0,Kudligi PS,PS - 26,169861501,Police Station - Karnataka,76.3896460001752,14.9070309997856
27.0,Gudekota PS,PS - 27,169861502,Police Station - Karnataka,76.62823899992,14.8323320000539
28.0,Kottur PS,PS - 28,169861503,Police Station - Karnataka,76.2269109997217,14.8287199999405
29.0,Hosahalli PS,PS - 29,169861504,Police Station - Karnataka,76.4664640000314,14.6486680000664
30.0,Ballari Rural PS,PS - 30,164450338,Police Station - Karnataka,76.9250640002023,15.1444889998702
31.0,Gangavathi Rural PS,PS - 31,164681171,Police Station - Karnataka,76.5297200001054,15.4261110001564
32.0,Kanakagiri PS,PS - 32,164681173,Police Station - Karnataka,76.4237390000924,15.5723569997622
33.0,Karatagi PS,PS - 33,164681172,Police Station - Karnataka,76.6579839996317,15.6005919997517
34.0,Gangavathi Town PS,PS - 34,164681168,Police Station - Karnataka,76.5301870003278,15.4258829997704
35.0,Hanumasagar PS,PS - 35,164681177,Police Station - Karnataka,76.0476199999866,15.8727720001468
36.0,Kushtagi PS,PS - 36,164681176,Police Station - Karnataka,76.1935009996338,15.7548799996807
37.0,Tavaregera PS,PS - 37,164681178,Police Station - Karnataka,76.4043049999318,15.7700490003593
39.0,Alwandi PS,PS - 39,164681160,Police Station - Karnataka,75.990564999943,15.2316289997451
40.0,Koppal Rural PS,PS - 40,164681159,Police Station - Karnataka,76.1504849998026,15.348638999923
41.0,Munirabad PS,PS - 41,164681162,Police Station - Karnataka,76.3218519999859,15.2795749997392
42.0,Koppal Town PS,PS - 42,164681158,Police Station - Karnataka,76.1507120001416,15.3488340004166
43.0,Kuknoor PS,PS - 43,164681164,Police Station - Karnataka,75.9915140000343,15.4926200001522
44.0,Yelburga PS,PS - 44,164681163,Police Station - Karnataka,76.0122100001865,15.613321000093
45.0,Devadurga PS,PS - 45,164610992,Police Station - Karnataka,76.9287049998064,16.4150025003166
46.0,Gabbur PS,PS - 46,164610994,Police Station - Karnataka,77.1609118001156,16.2960855001534
47.0,Jalhalli PS,PS - 47,164610993,Police Station - Karnataka,76.7834533840468,16.3651088137999
48.0,Hutti PS,PS - 48,164610988,Police Station - Karnataka,76.6555622002157,16.1945603996517
49.0,Lingasugur PS,PS - 49,164610985,Police Station - Karnataka,76.5224648999924,16.1583934999438
50.0,Maski PS,PS - 50,164610989,Police Station - Karnataka,76.6540675001917,15.9537920995979
51.0,Mudgal PS,PS - 51,164610990,Police Station - Karnataka,76.4419758997177,16.0122467995676
52.0,Netajinagar PS,PS - 52,164610962,Police Station - Karnataka,77.3697941996058,16.2005672001816
53.0,Sadar Bazar PS,PS - 53,164610961,Police Station - Karnataka,77.356027800299,16.2026200999877
55.0,Raichur Rural PS,PS - 55,164610963,Police Station - Karnataka,77.3552738002094,16.219874700226
56.0,Shakti Nagar PS,PS - 56,164610965,Police Station - Karnataka,77.3533134002243,16.370844899622
57.0,Yapaladinni PS,PS - 57,164610966,Police Station - Karnataka,77.5251081003069,16.2962598997579
58.0,Market Yard PS,PS - 58,164610972,Police Station - Karnataka,77.3606764001082,16.2161506997865
59.0,Raichur West PS,PS - 59,164610971,Police Station - Karnataka,77.3428321998381,16.1951229000377
60.0,Idapanur PS,PS - 60,164610970,Police Station - Karnataka,77.4621637999182,16.0042257997102
61.0,Yeregera PS,PS - 61,164610967,Police Station - Karnataka,77.4142756004306,16.073025500058
62.0,Kowthal PS,PS - 62,164610984,Police Station - Karnataka,76.8144297999196,16.0872856002399
63.0,Manvi PS,PS - 63,164610981,Police Station - Karnataka,77.0479908002105,15.9938995995581
64.0,Sirwar PS,PS - 64,164610983,Police Station - Karnataka,77.0159706997364,16.175903599613
65.0,Balagaor PS,PS - 65,164610980,Police Station - Karnataka,76.749950399616,15.9553054000286
66.0,Sindanur Rural PS,PS - 66,164610976,Police Station - Karnataka,76.7695212001342,15.7866682997685
67.0,Sindhanur Town PS,PS - 67,164610975,Police Station - Karnataka,76.7561612004575,15.7681762000945
68.0,Turvihal PS,PS - 68,164610979,Police Station - Karnataka,76.5965000004169,15.7587392999127
69.0,Bagewadi PS,PS - 69,169821456,Police Station - Karnataka,74.6373274007038,15.7761522323095
70.0,Belagavi Rural PS,PS - 70,169820310,Police Station - Karnataka,74.5145610002729,15.8331710002305
71.0,Kakati PS,PS - 71,169820311,Police Station - Karnataka,74.5275059997213,15.9298600000182
72.0,Marihal PS,PS - 72,169821457,Police Station - Karnataka,74.6641959999116,15.881446000451
73.0,Belagavi Camp PS,PS - 73,169820303,Police Station - Karnataka,74.5045500000356,15.8547100001631
74.0,Khadebazar PS,PS - 74,169820301,Police Station - Karnataka,74.5107350003864,15.8623789997161
75.0,Thilakwadi PS,PS - 75,169820302,Police Station - Karnataka,74.5015349995826,15.8359440002916
76.0,Udyambag PS,PS - 76,169821455,Police Station - Karnataka,74.4914090001479,15.8206879996397
77.0,Belagavi City Women PS,PS - 77,169821453,Police Station - Karnataka,74.5058495227933,15.8577009658827
78.0,APMC Yard PS,PS - 78,169820298,Police Station - Karnataka,74.5085170002766,15.8839949997159
79.0,Malamaruthi PS,PS - 79,169820297,Police Station - Karnataka,74.5288709365525,15.8818603611202
80.0,Belagavi Market PS,PS - 80,169820292,Police Station - Karnataka,74.5196670000549,15.8624710003501
81.0,Shahapura PS,PS - 81,169820296,Police Station - Karnataka,74.5180130001751,15.8380890003073
84.0,Cubbon Park PS,PS - 84,164431398,Police Station - Karnataka,77.5979641429556,12.9800298427157
85.0,Vidhana Soudha PS,PS - 85,164431397,Police Station - Karnataka,77.5886142885905,12.9773209692159
86.0,Viveknagar PS,PS - 86,164431390,Police Station - Karnataka,77.6222989999259,12.951547000394
87.0,Halasurgate PS,PS - 87,164431386,Police Station - Karnataka,77.5867767998637,12.9679059997634
88.0,Sampangiramanagar PS,PS - 88,164431391,Police Station - Karnataka,77.5921599999535,12.9630649998591
89.0,Wilsongarden PS,PS - 89,164431388,Police Station - Karnataka,77.5961980000424,12.9500430001231
90.0,High Grounds PS,PS - 90,164431394,Police Station - Karnataka,77.5927664453475,12.9899573531302
91.0,Sadashivanagar PS,PS - 91,164431396,Police Station - Karnataka,77.5725447841245,13.0149094111584
92.0,Seshadripuram PS,PS - 92,164431393,Police Station - Karnataka,77.5735902002227,12.9879292996002
93.0,Vyalikaval PS,PS - 93,164431395,Police Station - Karnataka,77.5786416004447,13.0014925000938
94.0,Banaswadi PS,PS - 94,164431406,Police Station - Karnataka,77.6403087004,13.0196345004026
95.0,Devarajeevanahalli PS,PS - 95,164431402,Police Station - Karnataka,77.6103367001824,13.0093318996255
96.0,Hennur PS,PS - 96,164431408,Police Station - Karnataka,77.6457466922352,13.024142138905
97.0,Kadugondana Halli PS,PS - 97,164431407,Police Station - Karnataka,77.6274595998832,13.0250519004078
98.0,Ramamurthy Nagar PS,PS - 98,164431409,Police Station - Karnataka,77.6676147006279,13.0121958894059
99.0,Byappanahalli PS,PS - 99,164431411,Police Station - Karnataka,77.6568733672614,12.99146656405
100.0,Halasur PS,PS - 100,164431410,Police Station - Karnataka,77.6253330610102,12.9748128797954
101.0,Indiranagar PS,PS - 101,164431412,Police Station - Karnataka,77.638280000055,12.9829857001463
102.0,Jeevan Bheemanagar PS,PS - 102,164431413,Police Station - Karnataka,77.6553852996563,12.9676990004541
103.0,Bharathi Nagar PS,PS - 103,164431401,Police Station - Karnataka,77.6120856003067,12.9912025002823
104.0,Commercial Street PS,PS - 104,164431400,Police Station - Karnataka,77.6064306996423,12.9820757996245
105.0,Pulakeshinagar PS,PS - 105,164431399,Police Station - Karnataka,77.6196531704426,12.9992725573424
106.0,Shivajinagar PS,PS - 106,164431403,Police Station - Karnataka,77.6052475001124,12.9855097999292
461.0,Amengad PS,PS - 461,164701245,Police Station - Karnataka,75.9456940002023,16.0566130004213
462.0,Hungunda PS,PS - 462,164701241,Police Station - Karnataka,76.0603622998149,16.0666995998932
463.0,Ilakal PS,PS - 463,164701242,Police Station - Karnataka,76.1116999999779,15.9656960002354
465.0,Teradal PS,PS - 465,164701260,Police Station - Karnataka,75.0563049998242,16.4954680004363
466.0,Bilagi PS,PS - 466,164701263,Police Station - Karnataka,75.6122530000353,16.3493239999889
467.0,Jamakhandi Rural PS,PS - 467,164701251,Police Station - Karnataka,75.2804450001517,16.5094629996778
468.0,Jamakhandi Town PS,PS - 468,164701250,Police Station - Karnataka,75.2806300003701,16.5105400002348
469.0,Savalgi PS,PS - 469,164701254,Police Station - Karnataka,75.3465899995999,16.6725900002822
470.0,Lokapur PS,PS - 470,164701256,Police Station - Karnataka,75.3671666668059,16.1628055563863
158.0,Tilak Nagar PS,PS - 158,164431384,Police Station - Karnataka,77.5905730004444,12.9283629998263
159.0,Chamarajpet PS,PS - 159,164431364,Police Station - Karnataka,77.5670263999736,12.9605426996297
160.0,City Market PS,PS - 160,164431432,Police Station - Karnataka,77.5761266577661,12.964957672278
161.0,Cottonpet PS,PS - 161,164431417,Police Station - Karnataka,77.5700979326779,12.9680170243514
162.0,Kalasipalya PS,PS - 162,164431431,Police Station - Karnataka,77.5773576933696,12.9573704167974
163.0,Upparpet PS,PS - 163,164431430,Police Station - Karnataka,77.5748211347527,12.9744759561439
235.0,Kanakapura Rural PS,PS - 235,169771338,Police Station - Karnataka,77.4244669999111,12.5543489999296
236.0,Kanakapura Town PS,PS - 236,169771337,Police Station - Karnataka,77.4226379999284,12.5466869996491
237.0,Kodihalli PS,PS - 237,169771339,Police Station - Karnataka,77.494987999852,12.4356590001252
238.0,Kudur PS,PS - 238,169770276,Police Station - Karnataka,77.1652650001427,13.1070760002698
239.0,Kumbalagudu PS,PS - 239,169772003,Police Station - Karnataka,77.4441459996032,12.8751639997321
240.0,M.K. Doddi PS,PS - 240,169770285,Police Station - Karnataka,77.1183139998371,12.5960290001818
241.0,Magadi PS,PS - 241,169770275,Police Station - Karnataka,77.226469000388,12.955223999849
243.0,Ramanagara Rural PS,PS - 243,169771344,Police Station - Karnataka,77.2854290001578,12.7297119995962
244.0,Ramanagara Town PS,PS - 244,169771341,Police Station - Karnataka,77.2802889998055,12.718978000031
245.0,Ramanagara Women PS,PS - 245,169772208,Police Station - Karnataka,77.2851269495464,12.7297692562778
246.0,Sathanuru PS,PS - 246,169771340,Police Station - Karnataka,77.3207669998468,12.4524269996001
247.0,Tavarekere PS,PS - 247,169770277,Police Station - Karnataka,77.4007709999584,12.9662440004315
248.0,Chikkanayakanahalli PS,PS - 248,164641652,Police Station - Karnataka,76.6191166667985,13.4095833334318
249.0,Handanakere PS,PS - 249,164641801,Police Station - Karnataka,76.4472850003111,13.502821000084
107.0,Malleshwarm PS,PS - 107,164431357,Police Station - Karnataka,77.569587000137,12.9966449997394
108.0,Srirampura PS,PS - 108,164431358,Police Station - Karnataka,77.5650049998011,12.9899929995949
109.0,Subramanya Nagar PS,PS - 109,164431361,Police Station - Karnataka,77.5536799999682,13.0033419996475
110.0,Rajajinagar PS,PS - 110,164431360,Police Station - Karnataka,77.5542170001696,12.9946259998528
111.0,Rajgopal Nagar PS,PS - 111,164431362,Police Station - Karnataka,77.5135710004188,13.017349999738
113.0,Nandini Layout PS,PS - 113,164431363,Police Station - Karnataka,77.5367059999833,13.0123670002594
114.0,Yeshwanthapura PS,PS - 114,164430006,Police Station - Karnataka,77.5580990000111,13.018195000432
115.0,"RMC Yard PS, Yeshwanthpura",PS - 115,164431349,Police Station - Karnataka,77.5499230793907,13.023521263115
116.0,Peenya PS,PS - 116,164431350,Police Station - Karnataka,77.5211640244163,13.0360401362993
117.0,Bagalgunte PS,PS - 117,164432195,Police Station - Karnataka,77.5036570001419,13.0595489998628
118.0,Gangammagudi PS,PS - 118,164431348,Police Station - Karnataka,77.5299849997112,13.0721550001859
119.0,Soladevanahalli PS,PS - 119,164430030,Police Station - Karnataka,77.489040000408,13.0934310001467
120.0,Jalahalli PS,PS - 120,164430014,Police Station - Karnataka,77.5495399998899,13.0486679996027
121.0,J.C. NagarPS,PS - 121,164431351,Police Station - Karnataka,77.5935739997935,13.0055789999663
122.0,R.T. Nagar PS,PS - 122,164431352,Police Station - Karnataka,77.5931990004551,13.0247279997493
123.0,Sanjay Nagara PS,PS - 123,164431353,Police Station - Karnataka,77.5757999996612,13.0333540002619
124.0,Hebbal PS,PS - 124,164431354,Police Station - Karnataka,77.5896609998677,13.0383900002421
125.0,BIAL PS,PS - 125,164431820,Police Station - Karnataka,77.7059880001317,13.1991489995673
126.0,Chikkajala PS,PS - 126,164430268,Police Station - Karnataka,77.6332139995524,13.1732849997572
127.0,Devanahalli PS,PS - 127,164430266,Police Station - Karnataka,77.7123860001372,13.2454360002925
128.0,Amruthahally PS,PS - 128,164431818,Police Station - Karnataka,77.5985649995896,13.0568580000581
129.0,Kothanur PS,PS - 129,164431875,Police Station - Karnataka,77.6464059600349,13.0555134900539
130.0,Sampigehalli PS,PS - 130,164431874,Police Station - Karnataka,77.6333430004523,13.0753290001411
131.0,Kodigehalli PS,PS - 131,164431873,Police Station - Karnataka,77.5740659996586,13.0621039996126
132.0,Yelahanka New Town PS,PS - 132,164431356,Police Station - Karnataka,77.5838171135637,13.0999964496935
133.0,Yelahanka PS,PS - 133,164431355,Police Station - Karnataka,77.594093907309,13.0948982140093
134.0,Banashankari PS,PS - 134,164431375,Police Station - Karnataka,77.5679710003444,12.9292740000901
135.0,Basavanagudi PS,PS - 135,164431376,Police Station - Karnataka,77.5742406181053,12.9419994209918
136.0,Jayanagar PS,PS - 136,164431372,Police Station - Karnataka,77.5813879997279,12.9285749996732
137.0,Jayaprakash Nagar PS,PS - 137,164431373,Police Station - Karnataka,77.5876000003785,12.9118000000068
138.0,Siddapura PS,PS - 138,164431385,Police Station - Karnataka,77.5941780002841,12.9396290002763
139.0,Basavanagudi Women PS,PS - 139,164431377,Police Station - Karnataka,77.5678107000166,12.9290081004219
140.0,Konanakunte PS,PS - 140,164432202,Police Station - Karnataka,77.56640799997,12.8839319997207
141.0,Kumaraswamy Layout PS,PS - 141,164431378,Police Station - Karnataka,77.5632979997497,12.9053291296562
142.0,Puttenahalli PS,PS - 142,164432203,Police Station - Karnataka,77.5819750000366,12.9024027782159
143.0,Subramanyapura PS,PS - 143,164431379,Police Station - Karnataka,77.5443170617634,12.901203319357
144.0,Thalaghattapura PS,PS - 144,164431347,Police Station - Karnataka,77.5362860003164,12.8690240001717
145.0,V.V. Puram PS,PS - 145,164431365,Police Station - Karnataka,77.5722658495622,12.9596195803045
146.0,Channammanakere Achu Kattu PS,PS - 146,164431797,Police Station - Karnataka,77.560604590239,12.9301162396181
147.0,Kempegowda Nagar PS,PS - 147,164431367,Police Station - Karnataka,77.5631800000979,12.9491600000604
148.0,Girinagar PS,PS - 148,164431368,Police Station - Karnataka,77.5438999998846,12.9360000002911
149.0,Bandepalya PS,PS - 149,164432193,Police Station - Karnataka,77.6415333333942,12.9056000003551
164.0,Annapoorneshwari Nagar PS,PS - 164,164432188,Police Station - Karnataka,77.5127363002522,12.9764945003794
165.0,Byatarayanapura PS,PS - 165,164431418,Police Station - Karnataka,77.5401247181361,12.9513964930184
166.0,Chandra Layout PS,PS - 166,164431420,Police Station - Karnataka,77.5283954172681,12.9588991588048
167.0,Jagajeevanram Nagar PS,PS - 167,164431421,Police Station - Karnataka,77.5550759389811,12.964081607397
168.0,Jnanabharathi PS,PS - 168,164431422,Police Station - Karnataka,77.5002666799548,12.9505529290118
169.0,Kengeri PS,PS - 169,164431423,Police Station - Karnataka,77.4815711889913,12.9104775156184
170.0,Rajarajeshwari Nagar PS,PS - 170,164431877,Police Station - Karnataka,77.5206330486244,12.9128403426384
171.0,Basaveshwara Nagar PS,PS - 171,164431426,Police Station - Karnataka,77.542571994291,12.9853070014035
172.0,Kamakshipalya PS,PS - 172,164431428,Police Station - Karnataka,77.5320189022735,12.9822236602558
173.0,Kempapura Agrahara PS,PS - 173,164431427,Police Station - Karnataka,77.5615773208425,12.9725125392007
174.0,Magadi Road PS,PS - 174,164431425,Police Station - Karnataka,77.5501698999891,12.9755660999865
175.0,Vijayanagar PS,PS - 175,164431424,Police Station - Karnataka,77.538467437727,12.9723502644423
176.0,Chikkaballapura Town PS,PS - 176,169760833,Police Station - Karnataka,77.7238969999589,13.4377180003861
177.0,Chikkaballapura Rural PS,PS - 177,169760834,Police Station - Karnataka,77.7296819999364,13.4360050000193
179.0,Nandi Girighama PS,PS - 179,169762129,Police Station - Karnataka,77.7251440242926,13.3781418841915
180.0,Chikkaballapura CEN Crime PS,PS - 180,169762152,Police Station - Karnataka,77.7297249997124,13.4403560004129
181.0,Gowribidanur Town PS,PS - 181,169760836,Police Station - Karnataka,77.5199157620995,13.6082518915949
341.0,Tadas PS,PS - 341,164390156,Police Station - Karnataka,75.1241989997586,15.1246640001089
342.0,Dharwad Sub Urban PS,PS - 342,169711686,Police Station - Karnataka,74.9978580000498,15.4645530001277
343.0,Dharwad Town PS,PS - 343,169710081,Police Station - Karnataka,75.0112029995962,15.4588490003728
344.0,Vidyagiri PS,PS - 344,169711687,Police Station - Karnataka,75.0113909995813,15.4390219996846
345.0,APMC Navanagar,PS - 345,169711901,Police Station - Karnataka,75.0815680002809,15.3927790001568
346.0,Ashoknagar PS,PS - 346,169711935,Police Station - Karnataka,75.1318450001869,15.3689909999987
347.0,Gokul Road PS,PS - 347,169710071,Police Station - Karnataka,75.1143060001498,15.3508060001786
348.0,Hubballi SubUrban PS,PS - 348,169710070,Police Station - Karnataka,75.1392599995464,15.3506379996766
349.0,Kamaripeth PS,PS - 349,169710072,Police Station - Karnataka,75.1367809996668,15.3446010003017
350.0,Keshavapur PS,PS - 350,169710073,Police Station - Karnataka,75.1624750001726,15.360279000391
351.0,Vidyanagar PS,PS - 351,169710074,Police Station - Karnataka,75.126308999681,15.3636109998313
353.0,Bendigeri PS,PS - 353,169710079,Police Station - Karnataka,75.1503440003866,15.3425479998105
354.0,Ghantikeri PS,PS - 354,169710077,Police Station - Karnataka,75.1418870001519,15.341193000208
355.0,Hubballi Town PS,PS - 355,169710076,Police Station - Karnataka,75.1430040002625,15.3451650000085
356.0,Kasabapeth PS,PS - 356,169710080,Police Station - Karnataka,75.1331909999777,15.3370160000167
357.0,Old Hubli PS,PS - 357,169710078,Police Station - Karnataka,75.1269729996517,15.3367220003203
358.0,Aurad PS,PS - 358,164461474,Police Station - Karnataka,77.4122979997886,18.2490299998802
359.0,Chintaki PS,PS - 359,164461476,Police Station - Karnataka,77.5467750003733,18.268915000167
360.0,Hokrana PS,PS - 360,164461921,Police Station - Karnataka,77.3288899995648,18.3845760000993
361.0,Shanthapur PS,PS - 361,164461475,Police Station - Karnataka,77.4363539998982,18.1602799999964
362.0,Bhalki Rural PS,PS - 362,164460390,Police Station - Karnataka,77.2104150002743,18.0434870002126
363.0,Dhannura PS,PS - 363,164460392,Police Station - Karnataka,77.338002999975,17.9584419999459
364.0,Khataka Chincholi PS,PS - 364,164460391,Police Station - Karnataka,77.2040699999815,17.8966649996622
365.0,Mehakar PS,PS - 365,164462130,Police Station - Karnataka,77.0188169995521,18.1011150004082
366.0,Bhalki Town PS,PS - 366,164461477,Police Station - Karnataka,77.2149860002005,18.0464960002772
367.0,Kamalanagar PS,PS - 367,164460394,Police Station - Karnataka,77.1776990000195,18.2358999998793
368.0,Kushnoor PS,PS - 368,164460395,Police Station - Karnataka,77.3285549999694,18.1549650003881
369.0,Gandhi Gunj PS,PS - 369,164460374,Police Station - Karnataka,77.5141620002487,17.9100559995814
370.0,Mangalapet Market PS,PS - 370,164460376,Police Station - Karnataka,77.5314430000144,17.9070770003708
371.0,Bagdal PS,PS - 371,164460400,Police Station - Karnataka,77.3999689999566,17.7495159997799
372.0,Bidar Rural PS,PS - 372,164460396,Police Station - Karnataka,77.4753984856945,17.9347863425413
373.0,Janwada PS,PS - 373,164460399,Police Station - Karnataka,77.4810010001977,18.0035499998352
374.0,Mannalli PS,PS - 374,164462004,Police Station - Karnataka,77.5049270001595,17.7612519995547
375.0,Bidar Town PS,PS - 375,164460372,Police Station - Karnataka,77.5307829996043,17.9128260001402
376.0,Bidar New Town PS,PS - 376,164460373,Police Station - Karnataka,77.5092700004058,17.9235209997318
377.0,Bidar Women PS,PS - 377,164462139,Police Station - Karnataka,77.5324059003355,17.9073477998165
378.0,Basava Kalyana Town PS,PS - 378,164460401,Police Station - Karnataka,76.9475023157556,17.8738776871821
379.0,Hulsoor PS,PS - 379,164460404,Police Station - Karnataka,77.0059150002993,18.0199279999518
380.0,Chitaguppa PS,PS - 380,164460381,Police Station - Karnataka,77.2112289995365,17.6922999999829
381.0,Bemalkhed PS,PS - 381,164460383,Police Station - Karnataka,77.4246340001664,17.6620550001425
382.0,Manna Ekhelli PS,PS - 382,164460382,Police Station - Karnataka,77.3683280003791,17.7271920002443
383.0,Hallikhed PS,PS - 383,164460386,Police Station - Karnataka,77.2644129999467,17.8516670000843
384.0,Humnabad PS,PS - 384,164460385,Police Station - Karnataka,77.1235000003846,17.772094999952
385.0,Manthala PS,PS - 385,164461469,Police Station - Karnataka,76.8496290004665,17.8166779996662
386.0,Mudbi PS,PS - 386,164461471,Police Station - Karnataka,76.9386879998236,17.7304279997017
387.0,Afzalpur PS,PS - 387,164541610,Police Station - Karnataka,76.3582500001155,17.2028699998072
388.0,Devalagangapur PS,PS - 388,164541613,Police Station - Karnataka,76.5430970003937,17.2072069999576
389.0,Revoor PS,PS - 389,164541612,Police Station - Karnataka,76.4648649997774,17.3220370004382
390.0,Alland PS,PS - 390,164541605,Police Station - Karnataka,76.5607100004583,17.5616599997127
391.0,Madanahipparga PS,PS - 391,164541614,Police Station - Karnataka,76.3738300000426,17.4572500004267
392.0,Narona PS,PS - 392,164541607,Police Station - Karnataka,76.7173033003236,17.5139527000544
393.0,Nimbarga PS,PS - 393,164541609,Police Station - Karnataka,76.5853072002066,17.3871323997533
394.0,Chincholi PS,PS - 394,164541579,Police Station - Karnataka,77.4197730558149,17.4600805559727
395.0,Kunchavaram PS,PS - 395,164541580,Police Station - Karnataka,77.6281780001458,17.4853999998385
396.0,Miryan PS,PS - 396,164541581,Police Station - Karnataka,77.4956489996095,17.364376000427
397.0,Mudhol PS,PS - 397,164541587,Police Station - Karnataka,77.4500333328794,16.9066999998364
250.0,Huliyar PS,PS - 250,164641653,Police Station - Karnataka,76.538450999737,13.5830499995931
606.0,Shanivarasanthe PS,PS - 606,164510592,Police Station - Karnataka,75.8896999998976,12.7266999999098
607.0,Somwarpet PS,PS - 607,164510591,Police Station - Karnataka,75.8090270002041,12.5132190001061
608.0,Gonikoppa PS,PS - 608,164510582,Police Station - Karnataka,75.9230444487975,12.1855877517853
609.0,Ponnampet PS,PS - 609,164510583,Police Station - Karnataka,75.9419032913727,12.1473782361423
610.0,Kutta PS,PS - 610,164511631,Police Station - Karnataka,76.0518829998754,11.9688490002946
611.0,Virajpet Town PS,PS - 611,164510578,Police Station - Karnataka,75.8010220002111,12.1928730003179
182.0,Gowribidanur Rural PS,PS - 182,169760837,Police Station - Karnataka,77.5083690000106,13.6014019995754
183.0,Manchenahalli PS,PS - 183,169760838,Police Station - Karnataka,77.6022840000874,13.5004040004308
184.0,Gudibande PS,PS - 184,169761569,Police Station - Karnataka,77.7068009999156,13.6705449998318
185.0,Bagepalli PS,PS - 185,169761572,Police Station - Karnataka,77.7924889995652,13.7833130001471
186.0,Patapalya PS,PS - 186,169761575,Police Station - Karnataka,77.9489380002016,13.7562250001231
187.0,Chelur PS,PS - 187,169761576,Police Station - Karnataka,78.0968730090421,13.7091713200414
188.0,Chinthamani TownPS,PS - 188,169760823,Police Station - Karnataka,78.0537919099131,13.4011696510521
189.0,Kencharlahalli PS,PS - 189,169760825,Police Station - Karnataka,78.0673460001327,13.5223000000191
190.0,Batalahalli PS,PS - 190,169760827,Police Station - Karnataka,78.1314309165029,13.5820580944041
191.0,Shidlagatta Town PS,PS - 191,169760828,Police Station - Karnataka,77.8638899998766,13.3936950001703
192.0,Shidlagatta Rural PS,PS - 192,169760829,Police Station - Karnataka,77.8637580000442,13.3971290001356
193.0,Dibburahalli PS,PS - 193,169760832,Police Station - Karnataka,77.8935880873353,13.5673695243896
194.0,Bangarpet PS,PS - 194,169720227,Police Station - Karnataka,78.1788199998546,12.985930000209
195.0,Bethamangala PS,PS - 195,169720228,Police Station - Karnataka,78.3333199996323,13.0082299996789
196.0,Kamasamudram PS,PS - 196,169720229,Police Station - Karnataka,78.1959899995622,12.8632300000266
198.0,Marikuppam PS,PS - 198,169720224,Police Station - Karnataka,78.2659099999984,12.9271200003037
199.0,BEML Nagar PS,PS - 199,169720215,Police Station - Karnataka,78.2366999996363,12.9808200004054
200.0,Oorgaum PS,PS - 200,169720214,Police Station - Karnataka,78.2646500000931,12.9524700000947
201.0,Andersonpet PS,PS - 201,169720219,Police Station - Karnataka,78.2702600003173,12.9342199996651
202.0,Robertsonpet PS,PS - 202,169720218,Police Station - Karnataka,78.2715499997401,12.9575599999641
206.0,Kolar Rural PS,PS - 206,164570809,Police Station - Karnataka,78.1369209999873,13.1416651001156
208.0,Vemagal PS,PS - 208,164570810,Police Station - Karnataka,78.0171330002751,13.1919040000472
210.0,Gulpet PS,PS - 210,164570806,Police Station - Karnataka,78.1309520001212,13.1456700002333
